Unnamed: 0,_id,iterationName,gameid,time,assignmentId,leftTarget,rightTarget,trialNum,turnNum,repNum,individualPracticeAttempts,quizAttempts,content,timeElapsedInTurn,timeElapsedInTrial,turnStartTime,trialStartTime,eventType,practice
5,5f615440aa4f2b137cbb892c,pilot_class_test,4696-d5519168-2546-45a9-87ce-5cd462324421,1600214080420.0,undefined,L,C,2.0,0,0,0,1,1st line~~~ same last round but move the second R above 1st R~~~ 2nd line 1 B center 2 R left ab and 1 B,106739,106739,1600213992599,1600213992599,chatMessage,False
6,5f615519aa4f2b137cbb89e7,pilot_class_test,4696-d5519168-2546-45a9-87ce-5cd462324421,1600214297741.0,undefined,Pi,C,3.0,0,1,0,1,1st line in the mid of 2 R w 2 B above (blank square in mid) 2nd 1 B cent on line 2 R abov + 1 B ,119014,119014,1600214197651,1600214197651,chatMessage,False
7,5f615593aa4f2b137cbb8a65,pilot_class_test,4696-d5519168-2546-45a9-87ce-5cd462324421,1600214419285.0,undefined,C,L,4.0,0,1,0,1,1st line 1 B center~~~ 2 R on top of each other 1 B on 2nd R~~~ 2nd line is L shape center on line,72269,72269,1600214365940,1600214365940,chatMessage,False
8,5f615616aa4f2b137cbb8ace,pilot_class_test,4696-d5519168-2546-45a9-87ce-5cd462324421,1600214550128.0,undefined,C,L,4.0,2,1,0,1,two reds stacked on top of each other to the left of the blue on the second line,34784,203106,1600214534262,1600214365940,chatMessage,False
9,5f6156b3aa4f2b137cbb8b6d,pilot_class_test,4696-d5519168-2546-45a9-87ce-5cd462324421,1600214707520.0,undefined,Pi,L,5.0,0,1,0,1,L1: 1 R 2 spaces to left +right~~~ 2 B con above B L2: 2 B con @ center of line~~~ 2 R to left (L sha,141116,141116,1600214585325,1600214585325,chatMessage,False
10,5f615712aa4f2b137cbb8bd5,pilot_class_test,4696-d5519168-2546-45a9-87ce-5cd462324421,1600214802652.0,undefined,L,C,6.0,0,2,0,1,"1st L: same L shape as last round (2 B and 2 R) 2nd L: 1 B cent, 2 R stacked top and 1 B above",48745,48745,1600214772827,1600214772827,chatMessage,False
11,5f615773aa4f2b137cbb8c46,pilot_class_test,4696-d5519168-2546-45a9-87ce-5cd462324421,1600214899141.0,undefined,C,Pi,7.0,0,2,0,1,1st L: 1 B cent~~~ 2 R above and 1 B on top~~~ 2nd L: 1 R on left and right with space 1 betw 2 B con ab,69741,69741,1600214848318,1600214848318,chatMessage,False
12,5f61580eaa4f2b137cbb8d0c,pilot_class_test,4696-d5519168-2546-45a9-87ce-5cd462324421,1600215054016.0,undefined,L,Pi,8.0,0,2,0,1,1st L: L shape w 2 B cent and 2 R above left B 2nd L: 1 R on left and right w 1 space bet 2 B top ab,75318,75318,1600214997615,1600214997615,chatMessage,False
13,5f615873aa4f2b137cbb8d85,pilot_class_test,4696-d5519168-2546-45a9-87ce-5cd462324421,1600215155921.0,undefined,Pi,C,9.0,0,3,0,1,1st L: same as shape on last round 2nd line 2nd L: 1 B cent~~~ 2 R on top each other 1 B above 2nd R,56004,56004,1600215118834,1600215118834,chatMessage,False
14,5f6158d7aa4f2b137cbb8dd4,pilot_class_test,4696-d5519168-2546-45a9-87ce-5cd462324421,1600215255971.0,undefined,Pi,L,10.0,0,3,0,1,1st L: 1 Red left and right w 1 space betw~~~ 2 B con on top~~~ 2nd L: L shape 2 B on bot and 2 R ,46796,46796,1600215228088,1600215228088,chatMessage,False
15,5f615926aa4f2b137cbb8e1d,pilot_class_test,4696-d5519168-2546-45a9-87ce-5cd462324421,1600215334883.0,undefined,C,L,11.0,0,3,0,1,1st L: 1 B cent line~~~ 2 R on top each other 1 B on top 2nd R~~~ 2nd L: L shape from last round,37206,37206,1600215316585,1600215316585,chatMessage,False
0,5f6151e9aa4f2b137cbb87c3,pilot_class_test,1786-a6936885-95f9-4743-afdc-6177413228ad,1600213481945.0,undefined,horizontal,vertical,,0,practice,1,1,"1st red line, place blue block in middle~~~ 2nd red line, place red block left of line ",52939,52939,1600213428964,1600213428964,chatMessage,True
1,5f615251aa4f2b137cbb87ed,pilot_class_test,1786-a6936885-95f9-4743-afdc-6177413228ad,1600213585768.0,undefined,L,C,0.0,0,0,1,1,"1~~~ Make L with 2 blu blcks as base, centered~~~ 2~~~ Make C with one blue block, 3 red high, centered",79527,79527,1600213506205,1600213506205,chatMessage,False
2,5f615305aa4f2b137cbb8841,pilot_class_test,1786-a6936885-95f9-4743-afdc-6177413228ad,1600213765009.0,undefined,L,C,0.0,2,0,1,1,"Mke L cntred on 1st rd line~~~ w/ 2 blu blocks as base~~~ Mke C on 2nd red line 1 blue as base, 3 red hi",79311,258778,1600213685672,1600213506205,chatMessage,False
3,5f6153d7aa4f2b137cbb88da,pilot_class_test,1786-a6936885-95f9-4743-afdc-6177413228ad,1600213975608.0,undefined,C,Pi,1.0,0,0,1,1,"1st red line, C centered with 1 blue blk, 2 rd high~~~ Make half an O on 2nd rd line, 1 blu hi, 2 red ",85936,85936,1600213889634,1600213889634,chatMessage,False
4,5f6154a1aa4f2b137cbb897d,pilot_class_test,1786-a6936885-95f9-4743-afdc-6177413228ad,1600214177136.0,undefined,C,Pi,1.0,2,0,1,1,"2nd rd line, 2 red blocks placed 3 spaces up, centered~~~ place 2 blue blocks on edge, touching floor
",74782,287464,1600214102316,1600213889634,chatMessage,False
5,5f615567aa4f2b137cbb8a3a,pilot_class_test,1786-a6936885-95f9-4743-afdc-6177413228ad,1600214375956.0,undefined,C,Pi,1.0,4,0,1,1,"place 1 last blue block connecting red and blue block together 
",31436,486281,1600214344479,1600213889634,chatMessage,False
6,5f61559daa4f2b137cbb8a74,pilot_class_test,1786-a6936885-95f9-4743-afdc-6177413228ad,1600214429881.0,undefined,L,Pi,2.0,0,0,1,1,"Make the same L as round 1 (2 blue, 2 red), Make literally same half of O on second red line",44499,44499,1600214385336,1600214385336,chatMessage,False
7,5f615618aa4f2b137cbb8ad2,pilot_class_test,1786-a6936885-95f9-4743-afdc-6177413228ad,1600214552926.0,undefined,Pi,C,3.0,0,1,1,1,"make same half of O on 1st red line~~~ Make C on second red line, 1 blue, 2 red high, then 1 blue
",37749,37749,1600214515142,1600214515142,chatMessage,False
8,5f615672aa4f2b137cbb8b1f,pilot_class_test,1786-a6936885-95f9-4743-afdc-6177413228ad,1600214642901.0,undefined,C,L,4.0,0,1,1,1,"make same C on 1st red line, same L on 2 red line (2 blues centered, 2 red high)",28124,28124,1600214614734,1600214614734,chatMessage,False
9,5f6156cbaa4f2b137cbb8b89,pilot_class_test,1786-a6936885-95f9-4743-afdc-6177413228ad,1600214731403.0,undefined,Pi,L,5.0,0,1,1,1,"Make same half of O on first line~~~ Same L on second line (2 blues centered, then 2 red high)
",24457,24457,1600214706908,1600214706908,chatMessage,False
10,5f615702aa4f2b137cbb8bc9,pilot_class_test,1786-a6936885-95f9-4743-afdc-6177413228ad,1600214786248.0,undefined,L,Pi,6.0,0,2,1,1,"make same L on first line, half of an O on second line",11108,11108,1600214775100,1600214775100,chatMessage,False
11,5f61573eaa4f2b137cbb8c16,pilot_class_test,1786-a6936885-95f9-4743-afdc-6177413228ad,1600214846117.0,undefined,L,C,7.0,0,2,1,1,"L on first line~~~ Same skinny C on second line (1 blue, 2 red, 1 blue)",20964,20964,1600214825113,1600214825113,chatMessage,False
12,5f61576daa4f2b137cbb8c42,pilot_class_test,1786-a6936885-95f9-4743-afdc-6177413228ad,1600214893829.0,undefined,C,Pi,8.0,0,2,1,1,skinny C on first line~~~ Half an O on second line,13741,13741,1600214880045,1600214880045,chatMessage,False
13,5f615794aa4f2b137cbb8c78,pilot_class_test,1786-a6936885-95f9-4743-afdc-6177413228ad,1600214932732.0,undefined,C,L,9.0,0,3,1,1,"Skinny C on first line, L on second line ",11553,11553,1600214921102,1600214921102,chatMessage,False
14,5f6157bcaa4f2b137cbb8ca5,pilot_class_test,1786-a6936885-95f9-4743-afdc-6177413228ad,1600214972406.0,undefined,Pi,L,10.0,0,3,1,1,Half an O on first line~~~ L on second line,11677,11677,1600214960704,1600214960704,chatMessage,False
15,5f6157e3aa4f2b137cbb8ce1,pilot_class_test,1786-a6936885-95f9-4743-afdc-6177413228ad,1600215011664.0,undefined,Pi,C,11.0,0,3,1,1,"half an O on first line, skinny C on second line",14512,14512,1600214997129,1600214997129,chatMessage,False
0,5f61526caa4f2b137cbb87fb,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600213612146.0,undefined,horizontal,vertical,,0,practice,1,0,R for red and Bl for blue~~~ numbers for x and letters for y~~~ A2r and A8bl,72004,72004,1600213540114,1600213540114,chatMessage,True
1,5f6152f1aa4f2b137cbb8833,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600213745006.0,undefined,horizontal,vertical,,2,practice,1,0,"I explained that bad, lol~~~ lets do actual numbers (2,0) bl and (8,0) r~~~ ",75356,204867,1600213669625,1600213540114,chatMessage,True
2,5f615336aa4f2b137cbb885b,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600213814120.0,undefined,horizontal,vertical,,0,practice,1,0,the blue block is in the first row 2 over~~~ The red is first row in front of second red tick,38262,38262,1600213775842,1600213775842,chatMessage,True
3,5f61537faa4f2b137cbb8890,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600213887763.0,undefined,C,Pi,0.0,0,0,1,0,bl first row 2 over~~~ red on top of first box of blue block,30793,30793,1600213856951,1600213856951,chatMessage,False
4,5f615403aa4f2b137cbb88fa,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600214019810.0,undefined,C,Pi,0.0,2,0,1,0,red on red and then blue on top with the first blocks lining up~~~ then r 1st row two before 2nd tick,77622,162840,1600213942169,1600213856951,chatMessage,False
5,5f6154abaa4f2b137cbb8987,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600214187981.0,undefined,C,Pi,0.0,4,0,1,0,move the bl block on top of 1st tower~~~ mimick r on other side of tick&2 bl on top of each connecting,102710,331007,1600214085248,1600213856951,chatMessage,False
6,5f6154f3aa4f2b137cbb89c3,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600214259119.0,undefined,L,C,1.0,0,0,1,0,put one blue on either side of first tick~~~ put two r stacked on first block of blue in 2nd column,39870,39870,1600214219216,1600214219216,chatMessage,False
7,5f61555baa4f2b137cbb8a30,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600214363849.0,undefined,L,C,1.0,2,0,1,0,put bl next to other bl on other side of tick~~~ put another bl in middle of tick w 2 r stckd on top,59857,144609,1600214303968,1600214219216,chatMessage,False
8,5f61559aaa4f2b137cbb8a70,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600214426391.0,undefined,L,C,1.0,4,0,1,0,put r block on left r and then put a blue on top,36809,207151,1600214389558,1600214219216,chatMessage,False
9,5f6155e1aa4f2b137cbb8a9e,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600214497414.0,undefined,L,Pi,2.0,0,0,1,0,1 bl on each side of 1st tick~~~ stack 2 red on top of 2nd column,33702,33702,1600214463687,1600214463687,chatMessage,False
10,5f615648aa4f2b137cbb8b05,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600214600808.0,undefined,L,Pi,2.0,2,0,1,0,"stack 2 red on top of 1st column~~~ 1 r on each side of 2nd tick 2nd block from tick
",69056,137094,1600214531725,1600214463687,chatMessage,False
11,5f6156c5aa4f2b137cbb8b81,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600214725607.0,undefined,Pi,C,3.0,0,1,1,0,"okay lets do columns~~~ 1 r column 2, 1 blue in column covering 9,10",54438,54438,1600214671138,1600214671138,chatMessage,False
12,5f61570faa4f2b137cbb8bd1,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600214799898.0,undefined,Pi,C,3.0,2,1,1,0,"2 blue row 3 covering column 2,3,4,5~~~ 1 r column 5 ",48648,128743,1600214751233,1600214671138,chatMessage,False
13,5f615769aa4f2b137cbb8c40,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600214889956.0,undefined,Pi,C,3.0,4,1,1,0,"2 r stacked in column 9 with blue on top covering 9,10 in row 6
",49217,218800,1600214840721,1600214671138,chatMessage,False
14,5f6157afaa4f2b137cbb8c99,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600214959358.0,undefined,C,L,4.0,0,1,1,0,"3 blue: row 1 covering 3,4 and 8,9,10,11",41369,41369,1600214917969,1600214917969,chatMessage,False
15,5f6157f4aa4f2b137cbb8cf6,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600215028514.0,undefined,C,L,4.0,2,1,1,0,"4 red: 2 covering column 3 row 2,3,4,5 and 2 covering column 8 row 2,3,4,5",43781,110512,1600214984700,1600214917969,chatMessage,False
16,5f615859aa4f2b137cbb8d61,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600215129858.0,undefined,C,L,4.0,4,1,1,0,"1 blue covering row 6  column 3,4 ",22507,211867,1600215107329,1600214917969,chatMessage,False
17,5f61589faa4f2b137cbb8dac,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600215199053.0,undefined,Pi,L,5.0,0,1,1,0,"2 reds covering column 2 row 1,2 and column 5 row 1,2 
2 blues covering row 1 column 8,9,10,11",52027,52027,1600215147003,1600215147003,chatMessage,False
18,5f6158e6aa4f2b137cbb8ddc,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600215270461.0,undefined,Pi,L,5.0,2,1,1,0,"2 reds column 8 row 2,3,4,5
2 blues row 3 column 2,3,4,5",28128,123433,1600215242308,1600215147003,chatMessage,False
19,5f615932aa4f2b137cbb8e28,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600215346567.0,undefined,L,Pi,6.0,0,2,1,0,"2 blues row 1 column 2,3,4,5
2 reds column 1 row 2,3,4,5",24494,24494,1600215322047,1600215322047,chatMessage,False
20,5f615982aa4f2b137cbb8e66,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600215426165.0,undefined,L,Pi,6.0,2,2,1,0,"my fault, the reds are column 2
2 more reds row 1 column 8 and 11
2 blues row 3 column 8,9,10,11",48101,104092,1600215378038,1600215322047,chatMessage,False
21,5f6159dfaa4f2b137cbb8eaa,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600215519853.0,undefined,C,Pi,7.0,0,2,1,0,"1 blue row 1 column 3,4
2 reds column 3 row 2,3,4,5",26735,26735,1600215493091,1600215493091,chatMessage,False
22,5f615a13aa4f2b137cbb8ecc,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600215571516.0,undefined,C,Pi,7.0,2,2,1,0,"3 blues row 6 column 3,4; row 3 column 8,9,10,11",30383,78396,1600215541104,1600215493091,chatMessage,False
23,5f615a6daa4f2b137cbb8ef2,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600215661240.0,undefined,C,Pi,7.0,4,2,1,0,"2 reds column 8 and 11 covering row 2,3",33646,168118,1600215627563,1600215493091,chatMessage,False
24,5f615a9faa4f2b137cbb8f11,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600215711675.0,undefined,L,C,8.0,0,2,1,0,"2 blue row 1 column 2,3,4,5
2 red column 2 row 2,3,4,5",23613,23613,1600215688030,1600215688030,chatMessage,False
25,5f615adbaa4f2b137cbb8f21,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600215771946.0,undefined,L,C,8.0,2,2,1,0,"2 blue row 1 and row 6 column 9,10
",25393,83883,1600215746520,1600215688030,chatMessage,False
26,5f615b14aa4f2b137cbb8f34,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600215828894.0,undefined,L,C,8.0,4,2,1,0,"2 red column 9 row 2,3,4,5",17574,140831,1600215811287,1600215688030,chatMessage,False
27,5f615b4caa4f2b137cbb8f43,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600215884306.0,undefined,C,L,9.0,0,3,1,0,"3 blue row 1 column 3,4 and 8,9,10,11
4 red column 3 and 8 row 2,3,4,5",37140,37140,1600215847150,1600215847150,chatMessage,False
28,5f615b90aa4f2b137cbb8f5e,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600215951999.0,undefined,C,L,9.0,2,3,1,0,"1 red column 3  row 4,5 and 1 blue row 6 column 3,4",25453,104833,1600215926530,1600215847150,chatMessage,False
29,5f615bedaa4f2b137cbb8f6d,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600216045673.0,undefined,Pi,L,10.0,0,3,1,0,"4 blue:  2 row 3 column 2,3,4,5 and 2 row 1 column 8,9,10,11 2 red column 2 and 5 row 2,3 a",75005,75005,1600215970651,1600215970651,chatMessage,False
30,5f615c2baa4f2b137cbb8f7f,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600216107489.0,undefined,Pi,L,10.0,2,3,1,0,"2 red column 8 row 2,3,4,5",25317,136822,1600216082156,1600215970651,chatMessage,False
31,5f615c61aa4f2b137cbb8f90,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600216161003.0,undefined,Pi,C,11.0,0,3,1,0,2 red column 2 and 5 row 1 and 2,19773,19773,1600216141211,1600216141211,chatMessage,False
32,5f615c97aa4f2b137cbb8f95,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600216215622.0,undefined,Pi,C,11.0,2,3,1,0,"4 blue; 2 row 3 column 2,3,4,5 and 2 row 1 and 6 column 9,10",31260,74390,1600216184341,1600216141211,chatMessage,False
33,5f615cd9aa4f2b137cbb8f98,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600216281841.0,undefined,Pi,C,11.0,4,3,1,0,"2 blues row 1 and 6 column 9,10 and 2 reds column 9 row 2,3,4,5",23844,140610,1600216257977,1600216141211,chatMessage,False
0,5f61526faa4f2b137cbb87ff,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600213615781.0,undefined,horizontal,vertical,,0,practice,0,0,"do letters for y coordinates and numbers for x~~~ r for red, bl for blue~~~ A3A4bl~~~ A9B9r",80077,80077,1600213535807,1600213535807,chatMessage,True
1,5f6152e6aa4f2b137cbb8830,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600213734330.0,undefined,L,Pi,0.0,0,0,0,0,"A2A3bl, A4A5bl, B2C2r, D2E2r~~~ A8B8r, C8C9bl, C10C11bl, A11B11r",93848,93848,1600213640587,1600213640587,chatMessage,False
2,5f6153ceaa4f2b137cbb88d5,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600213966677.0,undefined,L,Pi,0.0,2,0,0,0,sorry! didn't know it was my turn~~~ same instructions you got it youre killing it,144810,326198,1600213821975,1600213640587,chatMessage,False
3,5f61543faa4f2b137cbb892a,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600214079818.0,undefined,L,C,1.0,0,0,0,0,"A2A3bl,A4A5bl, B2C2r,D2E2r~~~ A9A10bl, B9C9r, D9E9r, F9F10bl~~~",70133,70133,1600214009796,1600214009796,chatMessage,False
4,5f6154dbaa4f2b137cbb89a9,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600214235572.0,undefined,C,Pi,2.0,0,0,0,0,"ur a fkin legend~~~ A3A4bl, B3C3r, D3E3r, F3F4bl~~~  A8B8r, C8C9bl C10C11bl, A11B11r~~~",79185,79185,1600214156498,1600214156498,chatMessage,False
5,5f615564aa4f2b137cbb8a36,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600214372127.0,undefined,Pi,L,3.0,0,1,0,0,"ez~~~ A2B2r, C2C3bl, C4C5bl, A5B5r~~~    A8A9bl, A10A11bl, B8C8r, D8E8r",77206,77206,1600214295035,1600214295035,chatMessage,False
6,5f6155ecaa4f2b137cbb8aaa,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600214508428.0,undefined,Pi,C,4.0,0,1,0,0,"WERE THE BEST~~~  A2B2r, C2C3bl, C4C5bl, A5B5r~~~   A9A10bl, B9C9r, D9E9r, F9F10bl~~~",83019,83019,1600214425523,1600214425523,chatMessage,False
7,5f615677aa4f2b137cbb8b25,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600214647397.0,undefined,C,L,5.0,0,1,0,0,"big $$$$,~~~  A3A4bl, B3C3r, D3E3r, F3F4bl~~~    A8A9bl, A10A11bl,B8C8r, D8E8r",74304,74304,1600214573212,1600214573212,chatMessage,False
8,5f6156f1aa4f2b137cbb8bb6,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600214769774.0,undefined,L,C,6.0,0,2,0,0,"you deserve a nobel prize~~~ A2A3bl, A4A5bl, B2C2r, D2E2r~~~       A9A10bl, B9C9r, D9E9r, F9F10bl",78931,78931,1600214690963,1600214690963,chatMessage,False
9,5f615762aa4f2b137cbb8c3e,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600214882388.0,undefined,C,Pi,7.0,0,2,0,0,"your brain is a calculator~~~ A3A4bl, B3C3r, D3E3r, F3F4bl~~~     A8B8r, C8C9bl, C10C11bl, A11B11r",64126,64126,1600214818382,1600214818382,chatMessage,False
10,5f6157f6aa4f2b137cbb8cf7,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600215030192.0,undefined,L,Pi,8.0,0,2,0,0,"look at the 25c just racking up~~~ A2A3bl, A4A5bl, B2C2r, D2E2r~~~      A8B8r, C8C9bl, C10C11bl, A11B11r",91271,91271,1600214939047,1600214939047,chatMessage,False
11,5f615864aa4f2b137cbb8d70,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600215140146.0,undefined,C,L,9.0,0,3,0,0,"speedy mcgee over here~~~  A3A4bl, B3C3r, D3E3r, F3F4bl~~~    A8A9bl, A10A11bl, B8C8r, D8E8r",57065,57065,1600215083206,1600215083206,chatMessage,False
12,5f6158daaa4f2b137cbb8dd5,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600215258591.0,undefined,Pi,C,10.0,0,3,0,0,"i wanna be an architect now~~~  A2B2r, C2C3bl, C4C5bl, A5B5r~~~    A9A10bl, B9C9r, D9E9r, F9F10bl",65285,65285,1600215193435,1600215193435,chatMessage,False
13,5f615966aa4f2b137cbb8e4c,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600215398889.0,undefined,Pi,L,11.0,0,3,0,0,"u could be the next bob the builder~~~ A2B2r, C2C3bl, C4C5bl, A5B5r~~~   A8A9bl, A10A11bl, B8C8r, D8E8r",93698,93698,1600215305312,1600215305312,chatMessage,False
